,sensors_Torque_cmd,sensors_TV_delta_torque,sensors_TC_Tmax_FL,sensors_TC_Tmax_FR,sensors_TC_Tmax_RL,sensors_TC_Tmax_RR,MISC_Pos_Trq_Limit_FL,MISC_Pos_Trq_Limit_FR,MISC_Pos_Trq_Limit_RL,MISC_Pos_Trq_Limit_RR
1.79,-0.0,0.0,97.059856,99.384136,148.57751,150.90179,0.0,0.0,0.863269,0.929251
1.8,-0.0,0.0,97.024793,99.349275,148.633895,150.958377,0.0,0.0,0.863461,0.930383
1.81,-0.0,0.0,97.018868,99.343505,148.65626,150.980897,0.0,0.0,0.867388,0.934471
1.82,-0.0,0.0,97.02003,99.344695,148.65804,150.982705,0.0,0.0,0.868576,0.935709
1.83,-0.0,0.0,96.970096,99.341516,148.656901,151.028315,0.0,0.0,0.868594,0.935729
1.84,-0.0,0.0,96.943018,99.314384,148.678344,151.049704,0.0,0.0,0.870143,0.938741
1.85,-0.0,0.0,96.963065,99.287556,148.696602,151.021093,0.0,0.0,0.872284,0.940966
1.86,-0.0,0.0,96.999927,99.293128,148.681847,150.975041,0.0,0.0,0.87283,0.940126
1.87,-0.0,0.0,97.040747,99.333878,148.634297,150.927441,0.0,0.0,0.870997,0.937284
1.88,-0.0,0.0,97.019,99.343343,148.62502,150.949363,0.0,0.0,0.867152,0.933289
1.89,-0.0,0.0,97.049608,99.327165,148.643735,150.92128,0.0,0.0,0.867297,0.934372
1.9,-0.0,0.0,97.114432,99.298388,148.670977,150.854928,0.0,0.0,0.867369,0.933048
1.91,-0.0,0.0,97.080519,99.34245,148.624049,150.88598,0.0,0.0,0.866931,0.929802
1.92,-0.0,0.0,97.040156,99.348916,148.62182,150.930587,0.0,0.0,0.865372,0.930508
1.93,-0.0,0.0,96.989977,99.345637,148.63603,150.991684,0.0,0.0,0.866426,0.933001
1.94,-0.0,0.0,96.973233,99.344579,148.645973,151.017324,0.0,0.0,0.017631,0.018463
1.95,-0.0,0.0,96.996336,99.336525,148.657355,150.997537,0.0,0.0,0.86955,0.938123
1.96,-0.0,0.0,96.935983,99.369733,148.621235,151.054979,0.0,0.0,0.869426,0.93706
1.97,-0.0,0.0,96.859826,99.40272,148.580808,151.123701,0.0,0.0,0.01768,0.018543
1.98,-0.0,0.0,96.887973,99.36839,148.607325,151.087742,0.0,0.0,0.869495,0.943226
1.99,-0.0,0.0,96.943515,99.376986,148.585581,151.019058,0.0,0.0,0.870241,0.94212
2.0,-0.0,0.0,96.943515,99.376986,148.585581,151.019058,0.0,0.0,0.017619,0.01848
2.01,-0.0,0.0,96.98524,99.371915,148.589897,150.976572,0.0,0.0,0.017619,0.01848
2.02,-0.0,0.0,97.007448,99.378567,148.588309,150.959434,0.0,0.0,0.0,0.0
2.03,-0.0,0.0,97.017,99.372563,148.598806,150.954362,0.0,0.0,0.0,0.0
2.04,-0.0,0.0,97.058826,99.336448,148.642125,150.919753,0.0,0.0,0.865832,0.933784
2.05,-0.0,0.0,97.095048,99.325893,148.653725,150.884565,0.0,0.0,0.866873,0.932536
2.06,-0.0,0.0,97.10493,99.335716,148.637395,150.868176,0.0,0.0,0.866394,0.930642
2.07,-0.0,0.0,97.065722,99.343215,148.621242,150.898741,0.0,0.0,0.865268,0.929472
2.08,-0.0,0.0,97.060491,99.369144,148.590056,150.898715,0.0,0.0,0.865702,0.931315
2.09,-0.0,0.0,97.022878,99.393919,148.564781,150.935828,0.0,0.0,0.0,0.0
2.1,-0.0,0.0,96.996081,99.413987,148.551904,150.969804,0.0,0.0,0.86393,0.932269
2.11,-0.0,0.0,96.996905,99.399359,148.580464,150.982912,0.0,0.0,0.863921,0.933661
2.12,-0.0,0.0,96.982859,99.385427,148.606119,151.008693,0.0,0.0,0.865288,0.934621
2.13,-0.0,0.0,96.969205,99.387363,148.605076,151.023234,0.0,0.0,0.866987,0.936392
2.14,-0.0,0.0,96.972836,99.344172,148.645364,151.016706,0.0,0.0,0.867336,0.937224
2.15,-0.0,0.0,96.975014,99.315132,148.671852,151.011981,0.0,0.0,0.869545,0.938116
2.16,-0.0,0.0,97.023895,99.285954,148.694547,150.956605,0.0,0.0,0.0,0.0
2.17,-0.0,0.0,97.038975,99.300951,148.670464,150.932439,0.0,0.0,0.0,0.0
2.18,-0.0,0.0,97.035603,99.359898,148.603275,150.927569,0.0,0.0,0.8692,0.934484
2.19,-0.0,0.0,97.049369,99.358053,148.604498,150.913175,0.0,0.0,0.017519,0.018337
2.2,-0.0,0.0,97.034238,99.374142,148.589611,150.929522,0.0,0.0,0.865291,0.93182
2.21,-0.0,0.0,97.050123,99.405585,148.555181,150.910637,0.0,0.0,0.8649,0.932347
2.22,-0.0,0.0,97.026144,99.397265,148.569782,150.940909,0.0,0.0,0.0,0.0
2.23,-0.0,0.0,96.972384,99.421602,148.555347,151.004565,0.0,0.0,0.863981,0.932324
2.24,-0.0,0.0,96.994088,99.38098,148.603452,150.990345,0.0,0.0,0.864675,0.935385
2.25,-0.0,0.0,96.974399,99.376905,148.60888,151.011398,0.0,0.0,0.8666,0.935519
2.26,-0.0,0.0,96.991002,99.393464,148.587153,150.989608,0.0,0.0,0.867494,0.936919
2.27,-0.0,0.0,96.978995,99.365821,148.61177,150.998596,0.0,0.0,7e-05,7.2e-05
2.28,-0.0,0.0,96.944341,99.362344,148.614154,151.032156,0.0,0.0,0.867642,0.936603
2.29,-0.0,0.0,97.002766,99.342803,148.635739,150.975788,0.0,0.0,0.868246,0.935829
2.3,-0.0,0.0,97.017154,99.341601,148.637913,150.96236,0.0,0.0,0.868246,0.935829
2.31,-0.0,0.0,97.020743,99.360771,148.616117,150.956139,0.0,0.0,0.867908,0.935011
2.32,-0.0,0.0,97.034614,99.312257,148.667936,150.945579,0.0,0.0,0.866608,0.934125
2.33,-0.0,0.0,97.018491,99.327333,148.651544,150.960374,0.0,0.0,0.869055,0.934801
2.34,-0.0,0.0,97.069619,99.331585,148.638789,150.900755,0.0,0.0,0.868647,0.935311
2.35,-0.0,0.0,97.064967,99.342442,148.620086,150.897567,0.0,0.0,0.86648,0.931659
2.36,-0.0,0.0,97.04234,99.397757,148.558979,150.914396,0.0,0.0,0.86569,0.931303
2.37,-0.0,0.0,97.039119,99.378992,148.581373,150.921239,0.0,0.0,0.863033,0.930869
2.38,-0.0,0.0,97.03363,99.389138,148.577101,150.932609,0.0,0.0,0.864338,0.931761
2.39,-0.0,0.0,97.046189,99.417344,148.553298,150.924447,0.0,0.0,0.864175,0.932059
2.4,-0.0,0.0,97.01004,99.36573,148.619583,150.975272,0.0,0.0,0.862378,0.930658
2.41,-0.0,0.0,96.971099,99.342544,148.658439,151.029878,0.0,0.0,0.867003,0.935004
2.42,-0.0,0.0,96.97081,99.311132,148.696908,151.037224,0.0,0.0,0.870158,0.938757
2.43,-0.0,0.0,96.946092,99.286418,148.721951,151.06227,0.0,0.0,0.872234,0.939981
2.44,-0.018198,0.0,96.931538,99.287433,148.719516,151.075411,0.0,0.0,0.874414,0.942247
2.45,-0.0,0.0,96.968908,99.38691,148.588897,151.006893,1.9e-05,2e-05,3e-05,3e-05
2.46,-0.0,0.0,97.020842,99.469402,148.440918,150.889478,0.0,0.0,0.866692,0.936548
2.47,-0.0,0.0,97.087598,99.457799,148.412432,150.782621,0.0,0.0,0.857779,0.928184
2.48,-0.0,0.0,97.166836,99.303256,148.581636,150.718049,0.0,0.0,0.854746,0.922692
2.49,-0.0,0.0,97.142916,99.264128,148.666563,150.787775,0.0,0.0,0.861594,0.922861
2.5,-0.0,0.0,96.937272,99.199628,148.813496,151.075852,0.0,0.0,0.866409,0.927397
2.51,-0.0,0.0,96.934587,99.259885,148.810333,151.135631,0.0,0.0,0.879811,0.945509
2.52,-0.0,0.0,96.895626,99.236382,148.817715,151.158478,0.0,0.0,0.878817,0.946368
2.53,-0.0,0.0,96.730872,99.149284,148.869126,151.287537,0.0,0.0,0.880702,0.948794
2.54,-0.0,0.0,96.7256,99.096965,148.895703,151.267075,0.0,0.0,0.889335,0.960122
2.55,-0.0,0.0,96.626599,99.262925,148.704445,151.340765,0.0,0.0,0.891426,0.960868
2.56,-0.0,0.0,96.794204,99.258801,148.695379,151.159982,0.0,0.0,0.884016,0.961214
2.57,-0.005801,0.0,97.084496,99.315099,148.63757,150.868166,0.0,0.0,0.0,0.0
2.58,-0.0,0.0,97.13342,99.348359,148.598284,150.813229,0.000151,0.000155,0.000232,0.000235
2.59,0.0,0.0,97.144619,99.250249,148.680769,150.7864,0.0,0.0,0.867155,0.927706
2.6,0.0,0.0,97.251354,99.263227,148.646459,150.658326,0.0,0.0,0.867155,0.927706
2.61,0.0,0.0,97.236388,99.372693,148.499552,150.635868,0.0,0.0,0.862266,0.91987
2.62,0.0,0.0,97.325861,99.493221,148.362033,150.529387,0.0,0.0,0.017102,0.017839
2.63,0.0,0.0,97.271824,99.548477,148.323946,150.600587,0.0,0.0,0.844863,0.906428
2.64,0.0,0.0,97.154125,99.664823,148.221533,150.732231,0.0,0.0,0.844123,0.908874
2.65,0.0,0.0,97.230706,99.648107,148.266725,150.684126,0.0,0.0,0.016779,0.017643
2.66,0.0,0.0,97.191859,99.640816,148.309752,150.758709,0.0,0.0,0.01674,0.017569
2.67,0.0,0.0,97.150628,99.584309,148.399631,150.833318,0.0,0.0,0.01685,0.017694
2.68,0.0,0.0,97.12608,99.466551,148.557275,150.89774,0.0,0.0,0.017038,0.017882
2.69,0.0,0.0,96.975471,99.300558,148.747105,151.072191,0.0,0.0,0.859314,0.926552
2.7,0.0,0.0,96.891194,99.309886,148.737259,151.155962,0.0,0.0,0.874312,0.941682
2.71,0.0,0.0,96.962629,99.20964,148.832505,151.07951,0.0,0.0,0.017916,0.01878
2.72,0.0,0.0,96.863717,99.204153,148.815971,151.156401,0.0,0.0,0.879647,0.944877
2.73,0.0,0.0,96.832766,99.250936,148.742074,151.160238,0.0,0.0,0.018088,0.018927
2.74,0.0,0.0,96.823156,99.272213,148.688396,151.137452,0.0,0.0,0.018018,0.018884
2.75,0.0,0.0,96.762709,99.445254,148.469306,151.151851,0.0,0.0,0.017952,0.018828
2.76,0.0,0.0,96.872418,99.523453,148.361782,151.012823,0.0,0.0,0.017698,0.018654
2.77,0.0,0.0,96.867839,99.580969,148.277071,150.9902,0.0,0.0,0.017381,0.018316
2.78,0.0,0.0,96.967562,99.602521,148.236206,150.871171,0.0,0.0,0.017261,0.018215
2.79,0.0,0.0,97.011158,99.583736,148.254978,150.827556,0.0,0.0,0.84907,0.924671
2.8,0.0,0.0,97.229802,99.537314,148.299395,150.606901,0.0,0.0,0.848777,0.922502
2.81,0.0,0.0,97.318545,99.56359,148.261609,150.50666,0.0,0.0,0.844587,0.910269
2.82,0.0,0.0,97.35945,99.417599,148.431619,150.489768,0.0,0.0,0.839953,0.903614
2.83,0.0,0.0,97.404844,99.338666,148.562142,150.495963,0.0,0.0,0.847823,0.906288
2.84,0.0,0.0,97.415631,99.303033,148.644741,150.532137,0.0,0.0,0.852955,0.90795
2.85,0.0,0.0,97.365443,99.284324,148.701862,150.620738,0.0,0.0,0.856538,0.910288
2.86,0.0,0.0,97.386918,99.274841,148.742127,150.630061,0.0,0.0,0.860693,0.915501
2.87,0.0,0.0,97.131187,99.3158,148.728063,150.912682,0.0,0.0,0.861825,0.915758
2.88,0.0,0.0,97.013241,99.245056,148.843014,151.074829,0.0,0.0,0.868474,0.93142
2.89,0.0,0.0,96.918466,99.275705,148.872737,151.229975,0.0,0.0,0.87795,0.942658
2.9,0.0,0.0,96.761392,99.306598,148.90242,151.447626,0.0,0.0,0.881637,0.950259
2.91,0.0,0.0,96.676929,99.269501,148.990295,151.582873,0.0,0.0,0.887278,0.96183
2.92,0.0,0.0,96.619569,99.275088,149.029421,151.684933,0.0,0.0,0.018585,0.019535
2.93,0.0,0.0,96.458763,99.223979,149.111536,151.876758,0.0,0.0,0.018723,0.019701
2.94,0.0,0.0,96.533777,99.142684,149.184865,151.79376,0.0,0.0,0.90678,0.988944
2.95,0.0,0.0,96.564959,99.110887,149.168504,151.714432,0.0,0.0,0.019102,0.020073
2.96,0.0,0.0,96.655982,99.107572,149.109577,151.561168,0.0,0.0,0.01904,0.019984
2.97,0.0,0.0,96.828643,99.092235,149.056431,151.320023,0.0,0.0,0.018822,0.019724
2.98,0.0,0.0,96.980933,99.119003,148.957399,151.095463,0.0,0.0,0.018501,0.019322
2.99,0.0,0.0,97.048968,99.155083,148.833009,150.939124,0.0,0.0,0.018139,0.018903
3.0,0.0,0.0,97.283006,99.216874,148.689929,150.623797,0.0,0.0,0.017862,0.018608
3.01,0.0,0.0,97.308387,99.273025,148.579993,150.544637,0.0,0.0,0.863796,0.919149
3.02,0.0,0.0,97.331537,99.38949,148.436069,150.494022,0.0,0.0,0.857656,0.913715
3.03,0.0,0.0,97.324373,99.491423,148.328427,150.495471,0.0,0.0,0.849291,0.907804
3.04,0.0,0.0,97.255009,99.64038,148.185879,150.571249,0.0,0.0,0.84358,0.905088
3.05,0.0,0.0,97.181294,99.70721,148.141633,150.667554,0.0,0.0,0.837664,0.905361
3.06,0.0,0.0,97.04108,99.75454,148.133703,150.847163,0.0,0.0,0.837113,0.908938
3.07,0.0,0.0,96.903487,99.742223,148.191864,151.030599,0.0,0.0,0.840362,0.917905
3.08,0.0,0.0,96.844075,99.698905,148.277949,151.132773,0.0,0.0,0.847119,0.928736
3.09,0.0,0.0,96.788664,99.5971,148.416525,151.224955,0.0,0.0,0.853094,0.935485
3.1,0.0,0.0,96.826811,99.432724,148.609799,151.215699,0.0,0.0,0.861995,0.943413
3.11,0.0,0.0,96.84173,99.244957,148.814685,151.217906,0.0,0.0,0.87124,0.946948
3.12,0.0,0.0,96.896948,99.128517,148.932264,151.163833,0.0,0.0,0.882121,0.952155
3.13,0.0,0.0,97.006419,99.035031,149.014534,151.043152,0.0,0.0,0.887085,0.952127
3.14,0.0,0.0,97.018124,98.999799,149.035717,151.017398,0.0,0.0,0.888559,0.94755
3.15,0.0,0.0,97.040141,99.037273,148.979206,150.976337,0.0,0.0,0.889633,0.947253
3.16,0.0,0.0,97.067737,99.111452,148.876618,150.920333,0.0,0.0,0.886016,0.943979
3.17,0.0,0.0,97.018849,99.249507,148.709954,150.940611,0.0,0.0,0.879753,0.938898
3.18,0.0,0.0,96.998294,99.400321,148.535433,150.937453,0.0,0.0,0.0,0.0
3.19,0.0,0.0,96.953087,99.464206,148.46374,150.974859,0.0,0.0,0.860878,0.933286
3.2,0.0,0.0,96.945747,99.534864,148.394629,150.983758,0.0,0.0,0.860878,0.933286
3.21,0.0,0.0,97.043196,99.538753,148.393223,150.888786,0.0,0.0,0.857203,0.931792
3.22,0.0,0.0,97.074128,99.522936,148.412442,150.86125,0.0,0.0,0.854083,0.925736
3.23,0.0,0.0,97.111203,99.466484,148.47581,150.83109,0.0,0.0,0.854156,0.924416
3.24,0.0,0.0,97.177157,99.360988,148.594093,150.77793,0.0,0.0,0.85646,0.924029
3.25,0.0,0.0,97.162707,99.268729,148.708453,150.814475,0.0,0.0,0.860883,0.923527
3.26,0.0,0.0,97.153417,99.259648,148.741395,150.84762,0.0,0.0,0.867439,0.92801
3.27,0.0,0.0,97.084389,99.222001,148.801236,150.938841,0.0,0.0,0.869215,0.929855
3.28,0.0,0.0,96.982555,99.245098,148.788531,151.051074,0.0,0.0,0.874393,0.936152
3.29,0.0,0.0,96.939256,99.279716,148.742935,151.083401,0.0,0.0,0.876663,0.942247
3.3,0.0,0.0,96.896189,99.314385,148.681951,151.100148,0.0,0.0,0.875592,0.943476
3.31,0.0,0.0,96.837061,99.410952,148.554219,151.12811,0.0,0.0,0.873884,0.94404
3.32,0.0,0.0,96.862191,99.467044,148.475185,151.080044,0.0,0.0,0.868986,0.943631
3.33,0.0,0.0,96.881928,99.502295,148.430967,151.051328,0.0,0.0,0.864111,0.939478
3.34,0.0,0.0,96.9952,99.568673,148.356203,150.929675,0.0,0.0,0.861154,0.936857
3.35,0.0,0.0,97.050798,99.561874,148.361875,150.872951,0.0,0.0,0.853599,0.927559
3.36,0.0,0.0,97.009752,99.521052,148.424765,150.936065,0.0,0.0,0.852223,0.924259
3.37,0.0,0.0,97.028838,99.462424,148.511859,150.945452,0.0,0.0,0.856667,0.928899
3.38,0.0,0.0,97.042864,99.367481,148.630124,150.954741,0.0,0.0,0.860526,0.930596
3.39,0.0,0.0,97.056868,99.303616,148.709451,150.956205,0.0,0.0,0.866392,0.933439
3.4,0.0,0.0,97.103591,99.256715,148.756133,150.909264,0.0,0.0,0.870201,0.935066
3.41,0.0,0.0,97.032727,99.185801,148.820588,150.973662,0.0,0.0,0.871403,0.933518
3.42,0.0,0.0,97.042778,99.180158,148.81611,150.953484,0.0,0.0,0.877358,0.939688
3.43,0.0,0.0,97.139417,99.183071,148.797692,150.841358,0.0,0.0,0.876952,0.938797
3.44,0.0,0.0,97.09707,99.218637,148.753568,150.875135,0.0,0.0,0.0,0.0
3.45,0.0,0.0,97.098591,99.266969,148.705451,150.873829,0.0,0.0,0.872099,0.9333
3.46,0.0,0.0,97.057689,99.288525,148.690837,150.921674,0.0,0.0,0.869322,0.931817
3.47,0.0,0.0,96.982405,99.322557,148.667454,151.007612,0.0,0.0,0.86965,0.934021
3.48,0.0,0.0,97.003702,99.375033,148.614022,150.98536,0.0,0.0,0.870489,0.938164
3.49,0.0,0.0,96.905374,99.37043,148.629854,151.094903,0.0,0.0,0.0,0.0
3.5,0.0,0.0,96.905374,99.37043,148.629854,151.094903,0.0,0.0,0.870591,0.942022
3.51,0.0,0.0,96.851341,99.347556,148.649726,151.145935,0.0,0.0,0.870591,0.942022
3.52,0.0,0.0,96.827715,99.35509,148.637546,151.164932,0.0,0.0,0.0,0.0
3.53,0.0,0.0,96.858221,99.354292,148.628797,151.124874,0.0,0.0,0.873556,0.946993
3.54,0.0,0.0,96.90763,99.387914,148.57451,151.054794,0.0,0.0,0.872262,0.944699
3.55,0.0,0.0,96.939822,99.404331,148.54106,151.005563,0.0,0.0,0.867985,0.939767
3.56,0.0,0.0,96.958071,99.422413,148.506122,150.970471,0.0,0.0,0.865367,0.936566
3.57,0.0,0.0,96.974757,99.454686,148.472923,150.952858,0.0,0.0,0.863097,0.934197
3.58,0.0,0.0,96.888929,99.509486,148.441693,151.062244,0.0,0.0,0.860729,0.932197
3.59,0.0,0.0,96.934209,99.477098,148.506037,151.048926,0.0,0.0,0.861264,0.936976
3.6,0.0,0.0,96.933709,99.429971,148.571457,151.067707,0.0,0.0,0.017502,0.0184
3.61,0.0,0.0,96.977005,99.395209,148.601304,151.019502,0.0,0.0,0.8664,0.938593
3.62,0.0,0.0,97.050889,99.297361,148.68458,150.931039,0.0,0.0,0.866819,0.936686
3.63,0.0,0.0,97.041898,99.210258,148.760141,150.928501,0.0,0.0,0.869466,0.934296
3.64,0.0,0.0,97.192488,99.204685,148.74492,150.757123,0.0,0.0,0.0,0.0
3.65,0.0,0.0,97.363063,99.156753,148.775204,150.5689,0.0,0.0,0.86902,0.926863
3.66,0.0,0.0,97.364797,99.205276,148.727414,150.567893,0.0,0.0,0.86577,0.917058
3.67,0.0,0.0,97.36764,99.270563,148.669708,150.572644,0.0,0.0,0.862999,0.915577
3.68,0.0,0.0,97.277153,99.273794,148.68177,150.678411,0.0,0.0,0.859532,0.913835
3.69,0.0,0.0,97.130387,99.376824,148.601905,150.848348,0.0,0.0,0.862748,0.919917
3.7,0.0,0.0,97.080513,99.373997,148.632313,150.925797,0.0,0.0,0.862394,0.926955
3.71,0.0,0.0,96.861856,99.34287,148.693185,151.174205,0.0,0.0,0.865217,0.931287
3.72,0.0,0.0,96.727833,99.411823,148.636235,151.320225,0.0,0.0,0.874967,0.94706
3.73,0.0,0.0,96.779528,99.385331,148.647439,151.253249,0.0,0.0,0.875729,0.954005
3.74,0.0,0.0,96.716074,99.399565,148.602404,151.285907,0.0,0.0,0.87499,0.950861
3.75,0.0,0.0,96.75289,99.436024,148.532936,151.21607,0.0,0.0,0.874898,0.953124
3.76,0.0,0.0,96.872292,99.38357,148.5601,151.071379,0.0,0.0,0.870342,0.948351
3.77,0.0,0.0,96.889897,99.43227,148.501033,151.043412,0.0,0.0,0.0,0.0
3.78,0.0,0.0,97.032339,99.43444,148.508951,150.911046,0.0,0.0,0.864846,0.938363
3.79,0.0,0.0,97.082036,99.359911,148.646221,150.924102,0.0,0.0,0.860734,0.929871
3.8,0.0,0.0,97.082036,99.359911,148.646221,150.924102,0.0,0.0,0.865958,0.931591
3.81,0.0,0.0,96.987323,99.327737,148.690722,151.031148,0.0,0.0,0.865958,0.931591
3.82,0.0,0.0,96.982639,99.291804,148.722456,151.031615,0.0,0.0,0.0,0.0
3.83,0.0,0.0,96.893256,99.264772,148.743654,151.115176,0.0,0.0,0.0,0.0
3.84,0.0,0.0,96.90844,99.248606,148.742883,151.083043,0.0,0.0,0.877285,0.946171
3.85,0.0,0.0,96.932099,99.209669,148.762503,151.04006,0.0,0.0,0.877035,0.944967
3.86,0.0,0.0,96.974032,99.282555,148.662044,150.970554,0.0,0.0,0.877717,0.943794
3.87,0.0,0.0,97.038959,99.347247,148.572834,150.881129,0.0,0.0,0.871153,0.937906
3.88,0.0,0.0,97.036772,99.423034,148.495881,150.882144,0.0,0.0,0.864489,0.930977
3.89,0.0,0.0,97.101638,99.472327,148.44958,150.820275,0.0,0.0,0.860241,0.928887
3.9,0.0,0.0,97.170739,99.447933,148.483376,150.76057,0.0,0.0,0.855599,0.923592
3.91,0.0,0.0,97.081626,99.499336,148.447089,150.864798,0.0,0.0,0.855226,0.920426
3.92,0.0,0.0,97.080342,99.54495,148.410365,150.87498,0.0,0.0,0.017214,0.018057
3.93,0.0,0.0,96.993378,99.489251,148.474137,150.970016,0.0,0.0,0.853541,0.924246
3.94,0.0,0.0,96.940868,99.499253,148.473196,151.031575,0.0,0.0,0.85967,0.931569
3.95,0.0,0.0,97.053482,99.440308,148.537164,150.92399,0.0,0.0,0.861098,0.934933
3.96,0.0,0.0,96.970945,99.357879,148.630893,151.017828,0.0,0.0,0.86114,0.929837
3.97,0.0,0.0,96.983934,99.355389,148.646646,151.018108,0.0,0.0,0.868797,0.937807
3.98,0.0,0.0,97.067931,99.252239,148.756989,150.941291,0.0,0.0,0.869078,0.937635
3.99,0.0,0.0,97.035629,99.157618,148.863926,150.985916,0.0,0.0,0.872612,0.935701
4.0,0.0,0.0,97.068491,99.174895,148.847205,150.953621,0.0,0.0,0.0,0.0
4.01,0.0,0.0,97.098368,99.079906,148.938413,150.919958,0.0,0.0,0.877515,0.938455
4.02,0.0,0.0,97.020078,99.126381,148.88313,150.989427,0.0,0.0,0.881848,0.939207
4.03,0.0,0.0,97.108475,99.214534,148.766887,150.872958,0.0,0.0,0.881262,0.942331
4.04,0.0,0.0,97.086688,99.239306,148.71452,150.867138,0.0,0.0,0.872357,0.933105
4.05,0.0,0.0,96.978458,99.396073,148.54063,150.958245,0.0,0.0,0.870495,0.932564
4.06,0.0,0.0,97.060766,99.478265,148.446601,150.8641,0.0,0.0,0.864284,0.934032
4.07,0.0,0.0,96.962202,99.473396,148.461985,150.973179,0.0,0.0,0.856643,0.926074
4.08,0.0,0.0,96.896593,99.595226,148.36408,151.06272,0.0,0.0,0.860383,0.932771
4.09,0.0,0.0,96.946745,99.536717,148.47475,151.064735,0.0,0.0,0.0,0.0
4.1,0.0,0.0,96.946745,99.536717,148.47475,151.064735,0.0,0.0,0.860402,0.935154
4.11,0.0,0.0,96.846671,99.421147,148.600432,151.174908,0.0,0.0,0.860402,0.935154
4.12,0.0,0.0,96.899034,99.348596,148.663177,151.112739,0.0,0.0,0.0,0.0
4.13,0.0,0.0,96.926892,99.282674,148.712389,151.068171,0.0,0.0,0.872493,0.943535
4.14,0.0,0.0,96.924342,99.264292,148.704318,151.044262,0.0,0.0,0.874676,0.942985
4.15,0.0,0.0,97.050315,99.234086,148.71426,150.898038,0.0,0.0,0.0,0.0
4.16,0.0,0.0,97.118191,99.286181,148.641141,150.809125,0.0,0.0,0.017679,0.018449
4.17,0.0,0.0,97.174995,99.405109,148.493229,150.723336,0.0,0.0,0.865787,0.928143
4.18,0.0,0.0,97.215501,99.461178,148.433671,150.679354,0.0,0.0,0.0,0.0
4.19,0.0,0.0,97.159364,99.576696,148.330382,150.747707,0.0,0.0,0.851631,0.91576
4.2,0.0,0.0,97.222783,99.562292,148.359601,150.699105,0.0,0.0,0.847388,0.916431
4.21,0.0,0.0,97.082434,99.531451,148.42514,150.874157,0.0,0.0,0.846849,0.913564
4.22,0.0,0.0,96.98226,99.556543,148.44638,151.020662,0.0,0.0,0.854284,0.924555
4.23,0.0,0.0,96.934608,99.368948,148.6821,151.116434,0.0,0.0,0.857846,0.932014
4.24,0.0,0.0,96.767296,99.202115,148.897832,151.332658,0.0,0.0,0.871846,0.942402
4.25,0.0,0.0,96.768413,99.156635,148.965827,151.354049,0.0,0.0,0.888548,0.959799
4.26,0.0,0.0,96.743092,99.03756,149.075183,151.369651,0.0,0.0,0.892043,0.962017
4.27,0.0,0.0,96.616885,99.051516,149.029224,151.463861,0.0,0.0,0.899261,0.966664
4.28,0.0,0.0,96.741649,99.128903,148.893079,151.280333,0.0,0.0,0.901096,0.972848
4.29,0.0,0.0,96.801123,99.156565,148.802724,151.158178,0.0,0.0,0.89031,0.960189
4.3,0.0,0.0,96.842043,99.337384,148.57251,151.067838,0.0,0.0,0.884285,0.952965
4.31,0.0,0.0,97.020613,99.499975,148.370299,150.849661,0.0,0.0,0.870723,0.943075
4.32,0.0,0.0,97.055118,99.565503,148.289995,150.80038,0.0,0.0,0.854445,0.925632
4.33,0.0,0.0,97.145374,99.686963,148.169344,150.710933,0.0,0.0,0.849123,0.921008
4.34,0.0,0.0,97.315304,99.669813,148.191245,150.545766,0.0,0.0,0.839633,0.912032
4.35,0.0,0.0,97.241346,99.580555,148.309519,150.648722,0.0,0.0,0.835594,0.902297
4.36,0.0,0.0,97.273253,99.566016,148.361573,150.654329,0.0,0.0,0.843978,0.910569
4.37,0.0,0.0,97.25842,99.426761,148.541432,150.709773,0.0,0.0,0.845328,0.910601
4.38,0.0,0.0,97.080029,99.358008,148.658875,150.936855,0.0,0.0,0.855221,0.917196
4.39,0.0,0.0,97.074854,99.322018,148.73701,150.98418,0.0,0.0,0.866566,0.932226
4.4,0.0,0.0,97.074854,99.322018,148.73701,150.98418,0.0,0.0,0.870484,0.935371
4.41,0.0,0.0,96.978671,99.225766,148.825631,151.072732,0.0,0.0,0.870484,0.935371
4.42,0.0,0.0,96.893205,99.17132,148.860281,151.138396,0.0,0.0,0.878613,0.943806
4.43,11.862564,0.0,96.82683,99.21404,148.803355,151.190565,0.0,0.0,0.0,0.0
4.44,68.856583,0.0,96.710871,99.238445,148.773166,151.300733,1.789922,1.834052,2.750751,2.79488
4.45,152.667465,0.0,96.779645,99.229172,148.779104,151.228631,23.025616,23.608402,35.397217,35.980007
4.46,165.437408,0.0,96.813154,99.247095,148.763383,151.197331,23.025616,23.608402,35.397217,35.980007
4.47,166.378342,0.0,96.841563,99.275438,148.728261,151.162142,24.960011,25.587519,38.353626,38.981136
4.48,167.050415,0.0,96.901583,99.257958,148.799528,151.155915,25.110022,25.741102,38.563709,39.19479
4.49,154.549347,0.0,96.847707,99.271841,149.333502,151.757649,25.221607,25.834927,38.729637,39.34296
4.5,107.166328,0.0,96.689078,98.38509,151.241096,152.937114,23.269815,23.852268,35.880692,36.463146
4.51,107.166328,0.0,95.961338,97.064832,153.522601,154.626095,16.043285,16.324699,25.094913,25.376329
4.52,0.0,0.0,93.655119,95.843037,156.179158,158.367082,15.861456,16.043854,25.375763,25.558161
4.53,0.0,0.0,91.366483,92.900678,161.134574,162.668775,0.0,0.0,1.386842,1.465777
